lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
German (Deutsch),de,weinrot,weinrot,0,,18,"rgb(161,49,86)",0.4912044331123606,0.14948931765063267,0.012061621963493453
German (Deutsch),de,zitronengelb,zitronengelb,7,"rgb(241, 255, 0)",0,,,,
Greek (modern) (ελληνικά),el,ανοιχτό μπλε,ανοιχτομπλε,5,"rgb(0, 155, 255)",0,,,,
Greek (modern) (ελληνικά),el,ανοιχτό πράσινο,ανοιχτοπρασινο,18,"rgb(63, 255, 0)",0,,,,
Greek (modern) (ελληνικά),el,βυσσινί,βυσσινι,6,"rgb(255, 0, 90)",0,,,,
Greek (modern) (ελληνικά),el,γαλάζιο,γαλαζιο,84,"rgb(0, 201, 255)",2,,,,
Greek (modern) (ελληνικά),el,γαλαζοπράσινο,γαλαζοπρασινο,7,"rgb(0, 255, 198)",0,,,,
Greek (modern) (ελληνικά),el,θαλασσί,θαλασσι,11,"rgb(0, 202, 255)",0,,,,
Greek (modern) (ελληνικά),el,κίτρινο,κιτρινο,48,"rgb(255, 236, 0)",1,,,,
Greek (modern) (ελληνικά),el,κόκκινο,κοκκινο,70,"rgb(255, 0, 45)",0,,,,
Greek (modern) (ελληνικά),el,κυανό,κυανο,8,"rgb(0, 237, 255)",2,,,,
Greek (modern) (ελληνικά),el,λαχανί,λαχανι,40,"rgb(51, 255, 0)",0,,,,
Greek (modern) (ελληνικά),el,ματζεντα,ματζεντα,6,"rgb(255, 0, 238)",1,,,,
Greek (modern) (ελληνικά),el,μουσταρδί,μουσταρδι,10,"rgb(255, 194, 0)",0,,,,
Greek (modern) (ελληνικά),el,μπλε,μπλε,127,"rgb(0, 93, 255)",1,,,,
Greek (modern) (ελληνικά),el,μπλε σκούρο,μπλεσκουρο,6,"rgb(0, 81, 255)",0,,,,
Greek (modern) (ελληνικά),el,μωβ,μωβ,53,"rgb(180, 0, 255)",2,,,,
Greek (modern) (ελληνικά),el,πορτοκαλί,πορτοκαλι,82,"rgb(255, 138, 0)",0,,,,
Greek (modern) (ελληνικά),el,πράσινο,πρασινο,72,"rgb(0, 255, 54)",0,,,,
Greek (modern) (ελληνικά),el,ροζ,ροζ,37,"rgb(255, 0, 175)",0,,,,
Greek (modern) (ελληνικά),el,σκουρο μπλε,σκουρομπλε,7,"rgb(0, 60, 255)",2,,,,
Greek (modern) (ελληνικά),el,τιρκουάζ,τιρκουαζ,45,"rgb(0, 255, 231)",0,,,,
Greek (modern) (ελληνικά),el,φούξια,φουξια,59,"rgb(255, 0, 187)",0,,,,
Hebrew (modern) (עברית),he,אדום,אדום,45,"rgb(255, 0, 36)",0,,,,
Hebrew (modern) (עברית),he,ורוד,ורוד,48,"rgb(255, 0, 169)",0,,,,
Hebrew (modern) (עברית),he,ורוד פוקסיה,ורודפוקסיה,12,"rgb(255, 0, 200)",0,,,,
Hebrew (modern) (עברית),he,טורקיז,טורקיז,34,"rgb(0, 255, 211)",0,,,,
Hebrew (modern) (עברית),he,ירוק,ירוק,60,"rgb(0, 255, 53)",0,,,,
Hebrew (modern) (עברית),he,ירוק בהיר,ירוקבהיר,7,"rgb(69, 255, 0)",0,,,,
Hebrew (modern) (עברית),he,ירקרק,ירקרק,10,"rgb(0, 255, 60)",0,,,,
Hebrew (modern) (עברית),he,כחול,כחול,78,"rgb(0, 94, 255)",0,,,,
Hebrew (modern) (עברית),he,כחול בהיר,כחולבהיר,11,"rgb(0, 172, 255)",0,,,,
Hebrew (modern) (עברית),he,כחול רויאל,כחולרויאל,5,"rgb(0, 55, 255)",0,,,,
Hebrew (modern) (עברית),he,כתום,כתום,46,"rgb(255, 137, 0)",0,,,,
Hebrew (modern) (עברית),he,מג'נטה,מג'נטה,5,"rgb(255, 0, 224)",0,,,,
Hebrew (modern) (עברית),he,סגול,סגול,31,"rgb(179, 0, 255)",0,,,,
Hebrew (modern) (עברית),he,פוקסיה,פוקסיה,8,"rgb(255, 0, 173)",0,,,,
Hebrew (modern) (עברית),he,צהוב,צהוב,47,"rgb(255, 243, 0)",0,,,,
Hebrew (modern) (עברית),he,תכלת,תכלת,52,"rgb(0, 210, 255)",0,,,,
"Hindi (हिन्दी, हिंदी)",hi,gulabi,gulabi,7,"rgb(255, 0, 170)",0,,,,
"Hindi (हिन्दी, हिंदी)",hi,hara,hara,14,"rgb(0, 255, 96)",0,,,,
"Hindi (हिन्दी, हिंदी)",hi,laal,laal,5,"rgb(255, 0, 24)",0,,,,
"Hindi (हिन्दी, हिंदी)",hi,neela,neela,29,"rgb(0, 166, 255)",0,,,,
Hungarian (magyar),hu,bíbor,bibor,5,"rgb(255, 0, 160)",0,,,,
Hungarian (magyar),hu,ciklámen,ciklamen,13,"rgb(255, 0, 151)",0,,,,
Hungarian (magyar),hu,citromsárga,citromsarga,12,"rgb(255, 245, 0)",0,,,,
Hungarian (magyar),hu,égszínkék,egszinkek,6,"rgb(0, 186, 255)",0,,,,
Hungarian (magyar),hu,kék,kek,120,"rgb(0, 128, 255)",0,,,,
Hungarian (magyar),hu,kékeszöld,kekeszold,12,"rgb(0, 255, 161)",0,,,,
Hungarian (magyar),hu,királykék,kiralykek,9,"rgb(0, 32, 255)",0,,,,
Hungarian (magyar),hu,lila,lila,51,"rgb(209, 0, 255)",0,,,,
Hungarian (magyar),hu,magenta,magenta,25,"rgb(255, 0, 166)",0,,,,
Hungarian (magyar),hu,napsárga,napsarga,5,"rgb(255, 220, 0)",0,,,,
Hungarian (magyar),hu,narancs,narancs,14,"rgb(255, 138, 0)",0,,,,
Hungarian (magyar),hu,narancssárga,narancssarga,37,"rgb(255, 144, 0)",0,,,,
Hungarian (magyar),hu,neonzöld,neonzold,11,"rgb(92, 255, 0)",0,,,,
Hungarian (magyar),hu,okker,okker,5,"rgb(255, 156, 0)",0,,,,
Hungarian (magyar),hu,pink,pink,13,"rgb(255, 0, 156)",0,,,,
Hungarian (magyar),hu,piros,piros,49,"rgb(255, 0, 42)",0,,,,
Hungarian (magyar),hu,rózsaszín,rozsaszin,21,"rgb(255, 0, 177)",0,,,,
Hungarian (magyar),hu,sárga,sarga,38,"rgb(255, 241, 0)",0,,,,
Hungarian (magyar),hu,sötétkék,sotetkek,16,"rgb(0, 17, 255)",0,,,,
Hungarian (magyar),hu,türkiz,turkiz,20,"rgb(0, 255, 236)",0,,,,
Hungarian (magyar),hu,türkizkék,turkizkek,9,"rgb(0, 247, 255)",0,,,,
Hungarian (magyar),hu,világoskék,vilagoskek,24,"rgb(0, 194, 255)",0,,,,
Hungarian (magyar),hu,világoszöld,vilagoszold,10,"rgb(0, 255, 66)",0,,,,
Hungarian (magyar),hu,vörös,voros,10,"rgb(255, 0, 48)",0,,,,
Hungarian (magyar),hu,zöld,zold,59,"rgb(0, 255, 50)",0,,,,
Indonesian (Bahasa Indonesia),id,biru,biru,47,"rgb(0, 114, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,biru langit,birulangit,9,"rgb(0, 195, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,biru laut,birulaut,6,"rgb(0, 105, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,biru muda,birumuda,67,"rgb(0, 204, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,biru tua,birutua,40,"rgb(0, 70, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,hijau,hijau,43,"rgb(0, 255, 70)",1,,,,
Indonesian (Bahasa Indonesia),id,hijau muda,hijaumuda,35,"rgb(0, 255, 76)",0,,,,
Indonesian (Bahasa Indonesia),id,hijau neon,hijauneon,6,"rgb(0, 255, 94)",0,,,,
Indonesian (Bahasa Indonesia),id,jingga,jingga,11,"rgb(255, 139, 0)",0,,,,
Indonesian (Bahasa Indonesia),id,kuning,kuning,37,"rgb(255, 239, 0)",0,,,,
Indonesian (Bahasa Indonesia),id,magenta,magenta,15,"rgb(255, 0, 147)",0,,,,
Indonesian (Bahasa Indonesia),id,merah,merah,48,"rgb(255, 0, 38)",1,,,,
Indonesian (Bahasa Indonesia),id,merah jambu,merahjambu,12,"rgb(255, 0, 175)",0,,,,
Indonesian (Bahasa Indonesia),id,merah muda,merahmuda,21,"rgb(255, 0, 169)",0,,,,
Indonesian (Bahasa Indonesia),id,oranye,oranye,30,"rgb(255, 135, 0)",0,,,,
Indonesian (Bahasa Indonesia),id,oranye muda,oranyemuda,5,"rgb(255, 174, 0)",0,,,,
Indonesian (Bahasa Indonesia),id,pink,pink,25,"rgb(255, 0, 183)",1,,,,
Indonesian (Bahasa Indonesia),id,ungu,ungu,33,"rgb(177, 0, 255)",0,,,,
Indonesian (Bahasa Indonesia),id,ungu muda,ungumuda,6,"rgb(255, 0, 234)",0,,,,
Italian (italiano),it,acquamarina,acquamarina,13,"rgb(0, 255, 230)",0,,,,
Italian (italiano),it,arancione,arancione,139,"rgb(255, 137, 0)",0,,,,
Italian (italiano),it,arancione chiaro,arancionechiaro,8,"rgb(255, 187, 0)",0,,,,
Italian (italiano),it,azzurro,azzurro,172,"rgb(0, 202, 255)",7,,,,
Italian (italiano),it,azzurro chiaro,azzurrochiaro,8,"rgb(0, 224, 255)",0,,,,
Italian (italiano),it,azzurro cielo,azzurrocielo,6,"rgb(0, 224, 255)",0,,,,
Italian (italiano),it,azzurro scuro,azzurroscuro,18,"rgb(0, 134, 255)",1,,,,
Italian (italiano),it,blu,blu,168,"rgb(0, 83, 255)",6,,,,
Italian (italiano),it,blu chiaro,bluchiaro,22,"rgb(0, 128, 255)",0,,,,
Italian (italiano),it,blu elettrico,bluelettrico,13,"rgb(0, 77, 255)",3,,,,
Italian (italiano),it,blu scuro,bluscuro,15,"rgb(0, 34, 255)",0,,,,
Italian (italiano),it,celeste,celeste,34,"rgb(0, 217, 255)",1,,,,
Italian (italiano),it,ciano,ciano,34,"rgb(0, 227, 255)",0,,,,
Italian (italiano),it,fucsia,fucsia,133,"rgb(255, 0, 188)",5,,,,
Italian (italiano),it,giallo,giallo,103,"rgb(255, 241, 0)",1,,,,
Italian (italiano),it,giallo limone,giallolimone,8,"rgb(224, 255, 0)",1,,,,
Italian (italiano),it,giallo ocra,gialloocra,7,"rgb(255, 194, 0)",0,,,,
Italian (italiano),it,giallo scuro,gialloscuro,15,"rgb(255, 210, 0)",0,,,,
Italian (italiano),it,indaco,indaco,17,"rgb(0, 96, 255)",4,,,,
Italian (italiano),it,lime,lime,22,"rgb(155, 255, 0)",1,,,,
Italian (italiano),it,magenta,magenta,75,"rgb(255, 0, 156)",0,,,,
Italian (italiano),it,ocra,ocra,13,"rgb(255, 190, 0)",1,,,,
Italian (italiano),it,porpora,porpora,9,"rgb(255, 0, 149)",2,,,,
Italian (italiano),it,rosa,rosa,17,"rgb(255, 0, 148)",4,,,,
Italian (italiano),it,rosso,rosso,131,"rgb(255, 0, 37)",3,,,,
Italian (italiano),it,rosso carminio,rossocarminio,6,"rgb(255, 0, 78)",0,,,,
Italian (italiano),it,turchese,turchese,20,"rgb(0, 231, 255)",0,,,,
Italian (italiano),it,verde,verde,131,"rgb(0, 255, 51)",5,,,,
Italian (italiano),it,verde acceso,verdeacceso,6,"rgb(0, 255, 26)",0,,,,
Italian (italiano),it,verde acido,verdeacido,10,"rgb(184, 255, 0)",0,,,,
Italian (italiano),it,verde acqua,verdeacqua,75,"rgb(0, 255, 183)",1,,,,
Italian (italiano),it,verde brillante,verdebrillante,7,"rgb(0, 255, 63)",0,,,,
Italian (italiano),it,verde chiaro,verdechiaro,39,"rgb(0, 255, 11)",1,,,,
Italian (italiano),it,verde limone,verdelimone,8,"rgb(172, 255, 0)",0,,,,
Italian (italiano),it,verde mare,verdemare,5,"rgb(0, 255, 176)",0,,,,
Italian (italiano),it,verde pisello,verdepisello,12,"rgb(122, 255, 0)",2,,,,
Italian (italiano),it,viola,viola,119,"rgb(185, 0, 255)",9,,,,
Italian (italiano),it,violetto,violetto,24,"rgb(237, 0, 255)",1,,,,
Japanese (日本語 (にほんご)),ja,ピンク,ヒンク,8,"rgb(255, 0, 182)",1,,,,
Japanese (日本語 (にほんご)),ja,紫,紫,7,"rgb(171, 0, 255)",1,,,,
Japanese (日本語 (にほんご)),ja,赤,赤,9,"rgb(255, 0, 38)",0,,,,
Japanese (日本語 (にほんご)),ja,青,青,13,"rgb(0, 113, 255)",2,,,,
Japanese (日本語 (にほんご)),ja,黄色,黄色,7,"rgb(255, 227, 0)",0,,,,
"Korean (한국어, 조선어)",ko,갈색,갈,4,,406,"rgb(142,80,47)",0.4979612698798909,0.06393151437086679,0.07010506699091149
"Korean (한국어, 조선어)",ko,감색,감,3,,19,"rgb(133,98,104)",0.532691045320255,0.04619182256305194,0.004894963194889536
"Korean (한국어, 조선어)",ko,개나리색,개나리,25,"rgb(255, 212, 0)",32,"rgb(248,208,54)",0.8677350143433261,-0.00898694440586627,0.16351174900535814
"Korean (한국어, 조선어)",ko,검붉은색,검붉은,0,,16,"rgb(131,34,48)",0.4118324936179072,0.12539967711330624,0.03796368622276048
"Korean (한국어, 조선어)",ko,검정색,검정,0,,183,"rgb(34,31,36)",0.24430345105544635,0.006010908608381697,-0.006922924771204603
"Korean (한국어, 조선어)",ko,겨자색,겨자,8,"rgb(255, 197, 0)",65,"rgb(212,188,51)",0.792414805387198,-0.022970247108163335,0.14776621294273862
"Korean (한국어, 조선어)",ko,고동색,고동,0,,103,"rgb(106,66,46)",0.42206589725367644,0.04301794623043115,0.04708723107809282
"Korean (한국어, 조선어)",ko,곤색,곤,0,,24,"rgb(46,58,113)",0.3680065028797932,0.00342989148878405,-0.09572676769516882
"Korean (한국어, 조선어)",ko,국방색,국방,0,,20,"rgb(81,104,53)",0.4854053192771226,-0.05030001572929741,0.06271332139502743
"Korean (한국어, 조선어)",ko,군청색,군청,11,"rgb(0, 70, 255)",119,"rgb(49,63,154)",0.4129884766097795,0.0037808950120742967,-0.14748980799846734
"Korean (한국어, 조선어)",ko,귤색,귤,21,"rgb(255, 174, 0)",25,"rgb(246,166,46)",0.7856854257610264,0.04951319133635074,0.14730720235720843
"Korean (한국어, 조선어)",ko,금색,금,1,,33,"rgb(202,176,61)",0.7578693402830703,-0.014135188584300908,0.13305596261215952
"Korean (한국어, 조선어)",ko,꽃분홍색,꽃분홍,1,,25,"rgb(234,68,162)",0.6522631060153751,0.21591145970604902,-0.037940417960035604
"Korean (한국어, 조선어)",ko,남색,남,20,"rgb(0, 41, 255)",307,"rgb(41,52,139)",0.3723219437662973,0.004715934125052793,-0.14396403649927897
"Korean (한국어, 조선어)",ko,남보라색,남보라,2,,28,"rgb(80,54,163)",0.428415981445321,0.051471371424782045,-0.15832191226771147
"Korean (한국어, 조선어)",ko,네이비색,네이비,1,,13,"rgb(39,67,138)",0.4030895128390283,-0.010525304593939692,-0.12222166329729552
"Korean (한국어, 조선어)",ko,노랑색,노랑,141,"rgb(255, 237, 0)",178,"rgb(243,225,49)",0.8982910162926324,-0.04062757565471131,0.17351508853823383
"Korean (한국어, 조선어)",ko,녹색,녹,12,"rgb(0, 255, 60)",273,"rgb(74,161,72)",0.6345475660774902,-0.121047677204854,0.09129560051337521
"Korean (한국어, 조선어)",ko,녹두색,녹두,0,,12,"rgb(165,186,82)",0.7521972655049316,-0.06547031718962568,0.11561279323038555
"Korean (한국어, 조선어)",ko,다홍색,다홍,49,"rgb(255, 0, 63)",116,"rgb(233,62,80)",0.6237225141933432,0.1941265540253718,0.07068409114106888
"Korean (한국어, 조선어)",ko,라벤더색,라벤더,2,,13,"rgb(174,128,210)",0.6755766434242444,0.08035404064968142,-0.09853891030331938
"Korean (한국어, 조선어)",ko,라임색,라임,24,"rgb(160, 255, 0)",39,"rgb(172,239,69)",0.8763101722571587,-0.12883378269007517,0.15983674055576794
"Korean (한국어, 조선어)",ko,레몬색,레몬,6,"rgb(255, 255, 0)",18,"rgb(240,245,107)",0.9396000101551157,-0.05667847650456123,0.1490274555939504
"Korean (한국어, 조선어)",ko,마젠타색,마젠타,19,"rgb(255, 0, 188)",49,"rgb(220,54,164)",0.620899186829397,0.2179556867499167,-0.05793905480326977
"Korean (한국어, 조선어)",ko,민트색,민트,28,"rgb(0, 255, 191)",148,"rgb(111,233,194)",0.8533946703808144,-0.12274810491978684,0.022758252227569397
"Korean (한국어, 조선어)",ko,바다색,바다,17,"rgb(0, 153, 255)",33,"rgb(46,137,214)",0.6135888752809255,-0.05250838513088183,-0.13463725871463944
"Korean (한국어, 조선어)",ko,바이올렛색,바이올렛,1,,17,"rgb(142,84,202)",0.5672541527466124,0.09907445183107816,-0.14788605269744465
"Korean (한국어, 조선어)",ko,밝은 노란색,밝은노랑,9,"rgb(238, 255, 0)",1,,,,
"Korean (한국어, 조선어)",ko,밝은 녹색,밝은녹,5,"rgb(0, 255, 142)",20,"rgb(80,224,105)",0.8022655057890928,-0.16860726536892362,0.11203942920337759
"Korean (한국어, 조선어)",ko,밝은보라색,밝은보라,5,"rgb(215, 0, 255)",44,"rgb(172,65,219)",0.5893453908779772,0.15853178297625167,-0.16757644629190788
"Korean (한국어, 조선어)",ko,밝은연두색,밝은연두,12,"rgb(68, 255, 0)",35,"rgb(139,242,96)",0.8676803191510892,-0.1519699279004252,0.13857088585477048
"Korean (한국어, 조선어)",ko,밝은청록색,밝은청록,4,,15,"rgb(48,216,196)",0.7968323867132694,-0.13321479666033764,-0.006440003334131831
"Korean (한국어, 조선어)",ko,밝은 초록색,밝은초록,8,"rgb(0, 255, 100)",21,"rgb(82,239,113)",0.8423826500561581,-0.17876733255999613,0.11630846278383797
"Korean (한국어, 조선어)",ko,밝은파랑색,밝은파랑,20,"rgb(0, 164, 255)",21,"rgb(42,149,248)",0.6597530833273163,-0.055861463605273366,-0.16490938373276823
"Korean (한국어, 조선어)",ko,밝은 하늘색,밝은하늘,8,"rgb(0, 241, 255)",9,,,,
"Korean (한국어, 조선어)",ko,버건디색,버건디,0,,16,"rgb(149,40,57)",0.4526546400242697,0.13888723043081116,0.040318643251864725
"Korean (한국어, 조선어)",ko,베이지색,베이지,0,,68,"rgb(216,197,155)",0.8291155890737717,0.0034743311679458094,0.05909951511853128
"Korean (한국어, 조선어)",ko,벽돌색,벽돌,0,,33,"rgb(162,67,60)",0.5086730939683942,0.11313762733010371,0.058022498214179846
"Korean (한국어, 조선어)",ko,보라색,보라,163,"rgb(177, 0, 255)",801,"rgb(143,60,192)",0.5305768954467182,0.1298737082990491,-0.15376834322538294
"Korean (한국어, 조선어)",ko,분홍색,분홍,82,"rgb(255, 0, 190)",361,"rgb(237,104,187)",0.705009254512566,0.18005756516247326,-0.04896993445513589
"Korean (한국어, 조선어)",ko,붉은색,붉은,4,,18,"rgb(209,42,64)",0.5640810925706023,0.18795799469054275,0.06968970734493421
"Korean (한국어, 조선어)",ko,빨강색,빨강,184,"rgb(255, 0, 42)",287,"rgb(230,37,50)",0.5966765639637301,0.2031548555407332,0.09361067122242799
"Korean (한국어, 조선어)",ko,살색,살,0,,35,"rgb(237,186,156)",0.8261214621341952,0.0447196972656046,0.05589825885797699
"Korean (한국어, 조선어)",ko,살구색,살구,0,,90,"rgb(239,176,141)",0.807694917147723,0.055383360945105174,0.06767527297224578
"Korean (한국어, 조선어)",ko,상아색,상아,2,,34,"rgb(201,213,173)",0.8540220892793778,-0.028813593801330147,0.04723881382266521
"Korean (한국어, 조선어)",ko,선홍색,선홍,2,,12,"rgb(224,73,111)",0.625683334119034,0.1849454729669581,0.03010312421823622
"Korean (한국어, 조선어)",ko,소라색,소라,0,,18,"rgb(130,169,210)",0.7218843516927783,-0.025535802163567486,-0.06948521899787696
"Korean (한국어, 조선어)",ko,쑥색,쑥,0,,33,"rgb(92,125,74)",0.5512333924605152,-0.05999673795364558,0.060027837185362476
"Korean (한국어, 조선어)",ko,아이보리색,아이보리,0,,19,"rgb(216,210,196)",0.8639867370929842,0.0019118300795829663,0.019315319710786823
"Korean (한국어, 조선어)",ko,어두운 노란색,어두운노랑,5,"rgb(255, 218, 0)",4,,,,
"Korean (한국어, 조선어)",ko,어두운 보라색,어두운보라,0,,17,"rgb(96,59,121)",0.42517957319116784,0.06837109736476647,-0.08087100738265156
"Korean (한국어, 조선어)",ko,에메랄드색,에메랄드,42,"rgb(0, 255, 174)",129,"rgb(88,230,171)",0.8326610428846632,-0.1424098699402406,0.045367663467770616
"Korean (한국어, 조선어)",ko,연갈색,연갈,0,,78,"rgb(180,135,98)",0.6583112132594161,0.036635032135998516,0.06587274053039756
"Korean (한국어, 조선어)",ko,연남색,연남,0,,16,"rgb(90,120,183)",0.5779858857602019,-0.010772042579971108,-0.10337178036444747
"Korean (한국어, 조선어)",ko,연노랑색,연노랑,11,"rgb(240, 255, 0)",32,"rgb(234,241,115)",0.9287236829642727,-0.05541029733545273,0.13901549777360978
"Korean (한국어, 조선어)",ko,연녹색,연녹,7,"rgb(0, 255, 69)",93,"rgb(148,219,120)",0.8207472047953119,-0.11015717998821337,0.10097471450029713
